98046|Soulea Apartamentos|2LL|ACE|40|||28.922309763729572|-13.651430010795593
6942|Vista Mar|1LL|ACE|40||V.B.D.O.|28.923309892416|-13.665120005607605
101394|Riviera Park|4LL|ACE|40||||
95461|Don Rafael|VILLA|ACE|40|||28.92608966678381|-13.662680201232433
94113|Elena Apartamentos|2LL|ACE|40|||28.920769840478897|-13.655000030994415
100684|Club Las Vistas|3LL|ACE|40|||28.923309892416|-13.665120005607605
90808|Parque Tropical|2LL|ACE|40|||28.921269066631794|-13.653858080506325
86957|Pocillos Playa|2LL|ACE|40||h/35/3/0170|28.930669873952866|-13.6337224021554
598|Los Fariones|4EST|ACE|40|FARIO|-|28.9203|-13.6677
66019|Plaza Azul|2LL|ACE|40|||28.92205562442541|-13.654001578688622
82436|Playa Park|2LL|ACE|40|||28.928459733724594|-13.639370128512383
75954|Arena Dorada|2LL|ACE|40|ORLY||28.923099674284458|-13.665110282599926
68462|Costa Volcan|2LL|ACE|40||||
984|Suite Fariones Playa|4LL|ACE|40|FARIO|-|28.9204|-13.6659
69101|Club Calypso|2LL|ACE|40|||28.920119740068913|-13.643920160830021
65379|Hyde Park Lane Villas|VILLA|ACE|40|||28.927959837019444|-13.64076018333435
65301|Hyde Park Lane|3LL|ACE|40|||28.927959837019444|-13.64076018333435
1662|Moraña|2LL|ACE|40||E35/3/0073|28.92214983701706|-13.6624401435256
385|Montana Club|2LL|ACE|40|||28.923149965703487|-13.649610131978989
139|Atlantis las Lomas|2LL|ACE|40||-|28.92377035|-13.66621378
575|Pto Carmen|3LL|ACE|40|||28.92607994377613|-13.665030151605606
971|Corona Mar|1LL|ACE|40|||28.922309763729572|-13.651430010795593
606|San Francisco Park|2LL|ACE|40|||28.92122983932495|-13.649430088698864
607|Bitacora Lanzarote Club|2LL|ACE|40|ORLY|-|28.9239|-13.6611
290|Flora|2LL|ACE|40|THB||28.9247|-13.6743
2607|Balcon del Mar|2LL|ACE|40||-|28.9247|-13.6743
3258|Rocas Blancas|2LL|ACE|40||OK D.O.||
3260|Villa Alondras|VILLA|ACE|40||OK D.O.|28.9278982520265|-13.6756455560973
289|La Geria|4EST|ACE|40|HIPOT|-|28.9316|-13.6309
185|Panorama|1LL|ACE|40|||28.923099674284458|-13.665110282599926
1615|Los Gracioseros|1LL|ACE|40|||28.922802284359932|-13.649532683193684
580|Apt. Fariones|3LL|ACE|40|FARIO|-|28.9212|-13.6668
945|Rosamar|2LL|ACE|40||111-A/98|28.922549821436405|-13.649540059268475
14119|Finca La Florida|AG|ACE|41||1995|29.0101|-13.6406
8085|Caserio de Mozaga|AG|ACE|41||OK D.O.|29.0202|-13.6143
1281|H10 Bahia Blanca Rock|3LL|ACE|50|H10|-|28.863949924707413|-13.821630254387856
562|Bungalows Club Riosol|2LL|ACE|50|INCO||28.95141212|-13.76210138
1264|Paradise Island|3LL|ACE|50|LOPEZ|-|28.95141212|-13.76210138
2610|Playa Limones|3LL|ACE|50||OK D.O.|28.862|-13.832
2613|Iberostar Papagayo|4EST|ACE|50|IBERO|4224|28.919526301324368|-13.70343167334795
3262|Atlantic Gardens|3LL|ACE|50|MARCO|OK D.O.|28.869410902261734|-13.871583044528961
386|Club Calimera|3EST|ACE|50|ITC|-|28.86212971061468|-13.861900269985199
1977|Gran Melia Volcan Lanzarote|5EST|ACE|50|SOLME||28.95141212|-13.76210138
1290|Sun Park|APTH|ACE|50||H-35/3/034|28.86325992643833|-13.829840160906315
577|Hesperia Playa Dorada|4EST|ACE|50|HESPE|-|28.95141212|-13.76210138
944|Lanzasur Club|3LL|ACE|50|RELAX|OK D.O.|28.86325992643833|-13.829840160906315
16098|Bungalows Coloradamar|3LL|ACE|50||OK D.O.|28.9438|-13.8143
13784|Costa Papagayo|VILLA|ACE|50||OK D.O.|28.86325992643833|-13.829840160906315
13794|Iberostar Aptos. Papagayo|3LL|ACE|50|IBERO|OK D.O.|28.9514|-13.7621
